customer_number,app_install_time,gender,marital_status,date_of_birth,referral_as_source_of_app_install
3431,7/16/18 14:43,MALE,NA,1986-10-12,Installed_through_referral
3432,6/9/18 18:55,MALE,NA,1994-01-02,Installed_through_referral
3433,6/27/18 17:11,MALE,NA,1980-08-31,Not_through_referral
3434,6/29/18 17:30,MALE,NA,2018-06-29,Not_through_referral
3435,7/9/18 12:04,FEMALE,NA,2000-07-18,Not_through_referral
3436,7/29/18 19:05,MALE,NA,1997-08-19,Installed_through_referral
3437,8/10/18 19:55,MALE,NA,1980-04-12,Installed_through_referral
3438,6/7/18 18:58,MALE,NA,2018-06-07,Not_through_referral
3439,6/16/18 23:00,FEMALE,NA,2018-06-03,Not_through_referral
3440,6/17/18 19:34,MALE,NA,2018-06-17,Not_through_referral
3441,6/21/18 15:52,MALE,NA,2018-06-21,Installed_through_referral
3442,7/4/18 14:32,FEMALE,NA,1984-01-20,Not_through_referral
3443,7/20/18 11:27,MALE,NA,2018-07-19,Installed_through_referral
3444,7/26/18 19:48,FEMALE,NA,1991-09-12,Not_through_referral
3445,8/12/18 14:43,FEMALE,NA,1991-03-10,Not_through_referral
3446,8/5/18 17:59,MALE,NA,1996-10-26,Not_through_referral
3447,6/4/18 2:04,FEMALE,NA,1992-06-04,Installed_through_referral
3448,6/13/18 19:21,MALE,NA,2000-12-08,Not_through_referral
3449,6/16/18 10:07,MALE,NA,1976-02-02,Not_through_referral
3450,7/2/18 11:18,MALE,NA,1995-07-10,Installed_through_referral
3451,7/10/18 18:21,MALE,NA,2018-07-10,Not_through_referral
3452,7/13/18 14:04,MALE,NA,1970-05-13,Not_through_referral
3453,7/22/18 17:22,MALE,NA,1996-04-11,Not_through_referral
3454,7/12/18 18:42,MALE,NA,2018-06-17,Not_through_referral
3455,8/6/18 13:43,MALE,NA,2018-04-09,Installed_through_referral
3456,9/2/18 13:14,MALE,NA,1990-09-02,Not_through_referral
3457,9/13/18 15:07,FEMALE,NA,1985-08-28,Not_through_referral
3458,9/13/18 13:52,MALE,NA,2000-02-02,Installed_through_referral
3459,8/23/18 17:39,FEMALE,NA,2001-08-21,Not_through_referral
3460,8/23/18 18:14,MALE,NA,1999-10-14,Installed_through_referral
3461,8/15/18 18:57,MALE,NA,2018-02-18,Not_through_referral
3462,8/14/18 21:46,MALE,NA,1986-06-04,Not_through_referral
3463,8/19/18 16:12,MALE,NA,2018-03-02,Not_through_referral
3464,9/4/18 17:12,NA,NA,1900-01-00,Not_through_referral
3465,9/9/18 18:16,FEMALE,NA,1998-06-04,Not_through_referral
3466,8/25/18 17:12,MALE,NA,2018-08-10,Not_through_referral
3467,8/29/18 13:47,MALE,NA,2018-08-29,Installed_through_referral
3468,9/5/18 17:33,MALE,NA,1998-12-24,Not_through_referral
3469,9/3/18 17:20,FEMALE,NA,1998-05-01,Not_through_referral
3470,9/16/18 16:54,NA,NA,1900-01-00,Not_through_referral
3471,8/24/18 17:41,MALE,NA,2018-08-24,Not_through_referral
3472,8/18/18 5:30,NA,NA,1900-01-00,Not_through_referral
3473,9/21/18 17:35,FEMALE,NA,2018-09-21,Not_through_referral
3474,8/25/18 5:02,MALE,NA,1992-07-28,Not_through_referral
3475,9/6/18 10:40,MALE,NA,1984-12-15,Not_through_referral
3476,8/31/18 16:45,MALE,NA,1994-09-08,Installed_through_referral
3477,9/3/18 19:00,MALE,NA,1991-03-09,Not_through_referral
3478,9/20/18 0:54,MALE,NA,2018-02-01,Not_through_referral
3479,8/19/18 18:39,MALE,NA,1997-02-27,Not_through_referral
3480,8/31/18 18:49,MALE,NA,1994-02-03,Not_through_referral
3481,9/1/18 17:59,MALE,NA,1971-10-16,Not_through_referral
3482,9/25/18 12:52,FEMALE,NA,2016-02-02,Not_through_referral
3483,9/24/18 21:09,MALE,NA,1969-11-13,Installed_through_referral
3484,8/22/18 18:58,MALE,NA,1996-10-27,Not_through_referral
3485,8/25/18 21:08,MALE,NA,1999-07-09,Not_through_referral
3486,9/12/18 19:05,MALE,NA,1999-03-10,Installed_through_referral
3487,6/12/18 17:24,MALE,NA,1984-11-30,Installed_through_referral
3488,7/18/18 22:56,MALE,NA,1990-04-30,Installed_through_referral
3489,7/29/18 15:42,MALE,NA,2018-07-29,Not_through_referral
3490,7/30/18 20:25,FEMALE,NA,2009-07-03,Not_through_referral
3491,8/11/18 21:43,MALE,NA,1985-12-17,Installed_through_referral
3492,6/6/18 13:27,FEMALE,NA,1981-12-25,Installed_through_referral
3493,6/13/18 12:31,MALE,NA,1991-08-21,Not_through_referral
3494,6/23/18 12:25,MALE,NA,1984-03-29,Not_through_referral
3495,7/15/18 7:22,NA,NA,1900-01-00,Not_through_referral
3496,8/1/18 0:26,MALE,NA,2017-11-16,Not_through_referral
3497,8/5/18 21:07,MALE,NA,1996-09-16,Not_through_referral
3498,6/2/18 20:24,MALE,NA,2018-06-02,Not_through_referral
3499,6/19/18 23:11,FEMALE,NA,1994-08-24,Installed_through_referral
3500,7/1/18 21:56,FEMALE,NA,1994-06-14,Not_through_referral
3501,7/7/18 14:09,MALE,NA,1985-08-14,Not_through_referral
3502,7/31/18 8:41,MALE,NA,1990-04-14,Not_through_referral
3503,8/13/18 16:18,MALE,NA,2018-08-13,Installed_through_referral
3504,8/7/18 21:01,MALE,NA,1989-05-08,Not_through_referral
3505,8/11/18 20:24,MALE,NA,1997-04-09,Installed_through_referral
3506,8/4/18 13:19,MALE,NA,1999-10-08,Not_through_referral
3507,6/8/18 23:40,MALE,NA,1989-12-25,Not_through_referral
3508,6/7/18 1:12,MALE,NA,2010-10-02,Not_through_referral
3509,6/7/18 9:37,FEMALE,NA,2012-08-23,Not_through_referral
3510,6/14/18 12:18,MALE,NA,1993-08-12,Not_through_referral
3511,7/13/18 13:40,MALE,NA,2017-09-16,Not_through_referral
3512,7/14/18 14:05,FEMALE,NA,1991-01-07,Not_through_referral
3513,7/28/18 7:55,MALE,NA,1994-07-30,Installed_through_referral
3514,8/1/18 9:41,NA,NA,1900-01-00,Not_through_referral
3515,6/6/18 16:39,MALE,NA,1997-11-09,Not_through_referral
3516,6/18/18 16:12,MALE,NA,2018-06-18,Installed_through_referral
3517,6/16/18 12:10,MALE,NA,1988-03-09,Not_through_referral
3518,7/7/18 17:16,MALE,NA,2018-04-19,Installed_through_referral
3519,7/6/18 11:15,MALE,NA,2018-04-19,Not_through_referral
3520,7/1/18 13:33,MALE,NA,2018-01-17,Not_through_referral
3521,7/10/18 11:53,MALE,NA,2018-07-10,Not_through_referral
3522,7/16/18 16:02,FEMALE,NA,1995-02-16,Not_through_referral
3523,8/2/18 0:34,MALE,NA,1996-08-15,Not_through_referral
3524,8/1/18 16:00,MALE,NA,1978-03-13,Not_through_referral
3525,8/7/18 20:03,MALE,NA,1991-08-02,Installed_through_referral
3526,6/11/18 19:26,MALE,NA,1990-11-01,Not_through_referral
3527,6/12/18 22:02,MALE,NA,2018-06-12,Installed_through_referral
3528,6/14/18 18:54,MALE,NA,1994-11-25,Not_through_referral
3529,6/14/18 19:44,MALE,NA,2018-03-17,Not_through_referral
3530,7/2/18 17:56,MALE,NA,1989-07-02,Not_through_referral
3531,7/21/18 14:49,MALE,NA,1995-01-21,Not_through_referral
3532,7/29/18 12:24,FEMALE,NA,2018-01-18,Not_through_referral
3533,8/1/18 11:08,MALE,NA,1983-05-01,Not_through_referral
3534,8/5/18 22:38,MALE,NA,1987-02-21,Not_through_referral
3535,8/12/18 21:17,MALE,NA,1995-12-26,Not_through_referral
3536,6/2/18 23:46,MALE,NA,1991-06-02,Not_through_referral
3537,6/2/18 13:38,MALE,NA,1998-06-12,Installed_through_referral
3538,6/3/18 1:43,MALE,NA,1985-04-13,Installed_through_referral
3539,6/15/18 12:33,MALE,NA,1995-03-10,Installed_through_referral
3540,6/19/18 11:17,MALE,NA,1996-08-15,Not_through_referral
3541,6/20/18 18:25,MALE,NA,2018-06-20,Not_through_referral
3542,6/27/18 8:41,MALE,NA,1996-01-28,Not_through_referral
3543,7/26/18 19:23,MALE,NA,1990-03-13,Not_through_referral
3544,6/6/18 13:38,MALE,NA,2018-06-06,Not_through_referral
3545,6/8/18 14:26,NA,NA,1900-01-00,Not_through_referral
3546,6/15/18 10:52,MALE,NA,2018-06-15,Not_through_referral
3547,6/15/18 20:11,MALE,NA,1988-03-01,Not_through_referral
3548,6/25/18 18:13,MALE,NA,1995-08-25,Not_through_referral
3549,6/26/18 1:41,MALE,NA,2018-05-27,Not_through_referral
3550,6/23/18 16:52,MALE,NA,2018-06-23,Not_through_referral
3551,7/6/18 22:30,MALE,NA,2018-07-06,Not_through_referral
3552,7/15/18 22:33,MALE,NA,1981-07-23,Installed_through_referral
3553,8/10/18 17:33,MALE,NA,1994-10-28,Not_through_referral
3554,8/9/18 21:00,MALE,NA,1988-08-23,Not_through_referral
3555,6/21/18 9:09,FEMALE,NA,1995-06-24,Not_through_referral
3556,6/23/18 9:30,MALE,NA,1996-07-07,Not_through_referral
3557,6/26/18 16:22,FEMALE,NA,2018-06-26,Not_through_referral
3558,7/2/18 16:07,MALE,NA,1998-04-23,Not_through_referral
3559,7/7/18 6:55,FEMALE,NA,1987-09-11,Not_through_referral
3560,7/15/18 13:36,FEMALE,NA,1995-10-30,Not_through_referral
3561,6/5/18 13:47,MALE,NA,1992-07-15,Installed_through_referral
3562,6/17/18 11:40,MALE,NA,2000-01-11,Not_through_referral
3563,6/15/18 13:19,MALE,NA,2018-06-15,Not_through_referral
3564,6/13/18 18:56,FEMALE,NA,1999-06-11,Not_through_referral
3565,7/11/18 12:40,MALE,NA,1990-11-15,Not_through_referral
3566,7/3/18 14:35,FEMALE,NA,1998-11-27,Installed_through_referral
3567,7/18/18 17:30,MALE,NA,1996-08-30,Not_through_referral
3568,7/23/18 16:21,NA,NA,1900-01-00,Installed_through_referral
3569,8/4/18 22:59,MALE,NA,2018-08-05,Not_through_referral
3570,8/10/18 8:48,FEMALE,NA,1994-03-02,Not_through_referral
3571,8/10/18 16:49,MALE,NA,2018-08-10,Not_through_referral
3572,8/16/18 18:02,FEMALE,NA,1998-02-10,Installed_through_referral
3573,8/27/18 12:18,MALE,NA,1974-12-15,Not_through_referral
3574,8/27/18 17:14,MALE,NA,1989-03-15,Installed_through_referral
3575,8/18/18 18:53,MALE,NA,1998-08-18,Not_through_referral
3576,8/31/18 16:19,MALE,NA,2018-01-04,Not_through_referral
3577,8/28/18 11:29,MALE,NA,2018-03-30,Installed_through_referral
3578,9/17/18 12:12,MALE,NA,1995-09-22,Installed_through_referral
3579,8/19/18 21:42,MALE,NA,1995-01-31,Installed_through_referral
3580,8/24/18 15:54,MALE,NA,1984-07-21,Not_through_referral
3581,9/5/18 17:31,MALE,NA,2018-09-05,Not_through_referral
3582,8/30/18 21:01,FEMALE,NA,2012-12-04,Not_through_referral
3583,9/9/18 18:31,MALE,NA,1981-05-10,Not_through_referral
3584,8/23/18 19:05,MALE,NA,1981-12-20,Not_through_referral
3585,8/29/18 10:14,FEMALE,NA,1991-12-27,Not_through_referral
3586,8/30/18 10:27,MALE,NA,1996-08-22,Installed_through_referral
3587,8/19/18 12:44,MALE,NA,2000-09-18,Not_through_referral
3588,8/19/18 18:53,MALE,NA,1996-01-15,Not_through_referral
3589,9/1/18 16:46,FEMALE,NA,1961-10-27,Not_through_referral
3590,9/29/18 12:13,FEMALE,NA,1999-10-04,Not_through_referral
3591,8/30/18 7:51,FEMALE,NA,1997-07-10,Not_through_referral
3592,8/25/18 21:58,FEMALE,NA,1994-02-04,Installed_through_referral
3593,9/19/18 9:30,MALE,NA,1978-06-16,Not_through_referral
3594,9/18/18 9:24,MALE,NA,1998-11-12,Installed_through_referral
3595,9/11/18 19:28,MALE,NA,2000-09-10,Not_through_referral
3596,9/2/18 16:54,MALE,NA,1995-10-30,Not_through_referral
3597,8/17/18 15:27,MALE,NA,2013-10-11,Not_through_referral
3598,8/22/18 23:12,MALE,NA,1992-12-21,Not_through_referral
3599,8/28/18 20:24,MALE,NA,2018-08-28,Not_through_referral
3600,9/18/18 11:25,MALE,NA,1998-08-26,Not_through_referral
3601,8/18/18 20:37,MALE,NA,1998-09-16,Not_through_referral
3602,8/20/18 19:25,MALE,NA,1995-12-04,Not_through_referral
3603,8/27/18 0:02,MALE,NA,1982-08-19,Not_through_referral
3604,8/27/18 23:29,MALE,NA,1987-09-12,Not_through_referral
3605,9/3/18 21:29,MALE,NA,2018-07-25,Not_through_referral
3606,6/7/18 9:39,MALE,NA,1980-04-07,Installed_through_referral
3607,6/27/18 17:10,MALE,NA,1995-10-17,Not_through_referral
3608,7/10/18 10:29,FEMALE,NA,1997-07-27,Not_through_referral
3609,7/14/18 11:10,MALE,NA,1979-05-22,Not_through_referral
3610,7/13/18 15:33,FEMALE,NA,1986-06-08,Installed_through_referral
3611,8/1/18 16:40,MALE,NA,2018-08-01,Installed_through_referral
3612,8/3/18 16:06,MALE,NA,1988-05-31,Not_through_referral
3613,8/14/18 13:35,NA,NA,1900-01-00,Not_through_referral
3614,7/4/18 22:19,MALE,NA,2018-06-20,Not_through_referral
3615,7/7/18 4:03,NA,NA,1900-01-00,Not_through_referral
3616,7/17/18 15:03,FEMALE,NA,2018-07-01,Not_through_referral
3617,7/23/18 18:19,MALE,NA,1990-07-18,Not_through_referral
3618,8/11/18 7:33,MALE,NA,2000-08-22,Not_through_referral
3619,8/5/18 18:21,MALE,NA,2018-08-05,Installed_through_referral
3620,6/20/18 10:57,MALE,NA,1999-08-04,Not_through_referral
3621,6/22/18 12:03,MALE,NA,1983-09-15,Not_through_referral
3622,6/25/18 13:00,MALE,NA,1994-12-15,Not_through_referral
3623,7/5/18 13:28,MALE,NA,1996-01-12,Not_through_referral
3624,7/14/18 16:36,MALE,NA,1985-07-14,Not_through_referral
3625,7/18/18 18:17,FEMALE,NA,1992-07-18,Installed_through_referral
3626,8/13/18 16:45,MALE,NA,1988-08-15,Installed_through_referral
3627,8/10/18 23:13,MALE,NA,1990-06-13,Installed_through_referral
3628,6/8/18 13:21,MALE,NA,1997-01-02,Not_through_referral
3629,6/20/18 18:00,MALE,NA,2018-06-02,Not_through_referral
3630,6/20/18 15:15,MALE,NA,1990-08-23,Not_through_referral
3631,7/2/18 15:55,MALE,NA,1996-12-29,Not_through_referral
3632,7/13/18 4:10,MALE,NA,1992-11-19,Not_through_referral
3633,7/19/18 21:35,MALE,NA,1997-01-26,Installed_through_referral
3634,7/30/18 11:41,MALE,NA,2018-07-30,Installed_through_referral
3635,7/31/18 19:10,MALE,NA,1991-08-18,Not_through_referral
3636,8/5/18 9:52,MALE,NA,2018-06-12,Installed_through_referral
3637,8/6/18 15:46,MALE,NA,2018-08-06,Not_through_referral
3638,6/7/18 8:31,FEMALE,NA,1990-04-08,Not_through_referral
3639,6/18/18 17:21,MALE,NA,1987-06-01,Installed_through_referral
3640,6/30/18 18:42,FEMALE,NA,2018-06-27,Not_through_referral
3641,6/28/18 15:55,FEMALE,NA,2018-06-13,Not_through_referral
3642,6/23/18 19:30,MALE,NA,1996-10-24,Not_through_referral
3643,7/6/18 3:53,MALE,NA,1997-07-04,Not_through_referral
3644,7/19/18 11:45,MALE,NA,1995-07-23,Installed_through_referral
3645,7/13/18 19:09,MALE,NA,1993-02-04,Not_through_referral
3646,8/9/18 1:54,MALE,NA,1996-12-26,Not_through_referral
3647,6/18/18 20:27,MALE,NA,1995-07-03,Not_through_referral
3648,6/30/18 16:02,MALE,NA,1988-02-14,Installed_through_referral
3649,6/29/18 18:10,FEMALE,NA,1998-04-20,Not_through_referral
3650,7/3/18 22:08,FEMALE,NA,1992-06-10,Not_through_referral
3651,7/4/18 12:48,MALE,NA,2018-07-04,Not_through_referral
3652,7/6/18 16:17,MALE,NA,1997-10-22,Not_through_referral
3653,7/20/18 20:58,MALE,NA,1991-05-10,Not_through_referral
3654,7/16/18 11:48,FEMALE,NA,1993-10-17,Not_through_referral
3655,8/7/18 18:30,FEMALE,NA,1996-05-02,Not_through_referral
3656,8/13/18 13:05,MALE,NA,1987-02-09,Not_through_referral
3657,6/2/18 16:44,MALE,NA,2000-04-19,Not_through_referral
3658,6/6/18 1:28,MALE,NA,1994-10-05,Not_through_referral
3659,7/8/18 16:04,MALE,NA,2018-04-13,Installed_through_referral
3660,7/12/18 22:31,MALE,NA,2001-11-02,Not_through_referral
3661,7/19/18 21:20,FEMALE,NA,1991-08-23,Not_through_referral
3662,7/26/18 11:13,MALE,NA,1996-10-25,Installed_through_referral
3663,7/27/18 13:11,MALE,NA,1999-04-07,Installed_through_referral
3664,8/11/18 14:23,MALE,NA,1989-08-11,Installed_through_referral
3665,6/13/18 14:02,MALE,NA,1988-10-20,Not_through_referral
3666,6/22/18 20:40,MALE,NA,2018-06-01,Not_through_referral
3667,6/23/18 9:56,MALE,NA,2018-06-12,Installed_through_referral
3668,6/29/18 11:32,MALE,NA,1993-07-10,Installed_through_referral
3669,7/26/18 17:31,MALE,NA,1998-03-22,Installed_through_referral
3670,8/3/18 19:03,MALE,NA,1983-07-29,Not_through_referral
3671,8/5/18 10:33,FEMALE,NA,1998-02-14,Installed_through_referral
3672,8/11/18 18:39,FEMALE,NA,1997-05-20,Installed_through_referral
3673,8/11/18 16:31,MALE,NA,1998-09-11,Installed_through_referral
3674,6/17/18 21:55,MALE,NA,1997-06-18,Installed_through_referral
3675,6/28/18 12:29,FEMALE,NA,2018-06-28,Not_through_referral
3676,6/6/18 21:48,MALE,NA,1987-06-22,Not_through_referral
3677,6/17/18 11:52,MALE,NA,1983-06-27,Not_through_referral
3678,6/15/18 0:04,NA,NA,1900-01-00,Not_through_referral
3679,6/23/18 15:18,MALE,NA,1991-06-06,Installed_through_referral
3680,6/30/18 12:18,FEMALE,NA,1985-08-18,Not_through_referral
3681,7/7/18 12:23,MALE,NA,1986-09-19,Not_through_referral
3682,7/29/18 19:52,MALE,NA,1984-06-05,Not_through_referral
3683,8/4/18 21:03,MALE,NA,2000-05-16,Installed_through_referral
3684,8/11/18 17:26,MALE,NA,2014-11-23,Installed_through_referral
3685,8/19/18 3:54,FEMALE,NA,1994-05-04,Installed_through_referral
3686,8/26/18 14:34,MALE,NA,1997-09-14,Installed_through_referral
3687,9/15/18 16:57,NA,NA,1900-01-00,Not_through_referral
3688,9/16/18 19:52,MALE,NA,2018-09-16,Not_through_referral
3689,8/25/18 7:40,MALE,NA,1993-10-10,Not_through_referral
3690,9/6/18 21:12,MALE,NA,1992-01-28,Not_through_referral
3691,8/22/18 12:43,MALE,NA,1979-09-05,Not_through_referral
3692,9/25/18 21:39,MALE,NA,2018-09-13,Installed_through_referral
3693,8/17/18 0:24,MALE,NA,1984-08-14,Not_through_referral
3694,8/14/18 23:17,MALE,NA,1997-07-09,Installed_through_referral
3695,8/28/18 23:35,MALE,NA,1993-12-10,Not_through_referral
3696,9/14/18 20:47,MALE,NA,2000-12-18,Not_through_referral
3697,8/24/18 14:12,FEMALE,NA,1981-04-01,Not_through_referral
3698,9/17/18 17:39,MALE,NA,1993-09-17,Installed_through_referral
3699,8/17/18 16:55,MALE,NA,1993-03-04,Installed_through_referral
3700,9/6/18 16:36,MALE,NA,2018-05-09,Not_through_referral
3701,9/1/18 15:28,MALE,NA,2005-01-02,Not_through_referral
3702,8/29/18 23:48,MALE,NA,2018-08-12,Not_through_referral
3703,9/6/18 10:13,MALE,NA,2018-09-01,Not_through_referral
3704,9/8/18 0:29,FEMALE,NA,1991-09-23,Not_through_referral
3705,9/6/18 19:37,MALE,NA,1997-09-06,Not_through_referral
3706,9/18/18 9:49,MALE,NA,1996-05-07,Not_through_referral
3707,8/20/18 21:57,MALE,NA,1998-10-13,Installed_through_referral
3708,8/17/18 16:56,MALE,NA,1996-11-13,Installed_through_referral
3709,8/28/18 22:47,MALE,NA,1999-09-20,Installed_through_referral
3710,9/14/18 16:51,FEMALE,NA,1995-08-27,Not_through_referral
3711,9/7/18 11:01,MALE,NA,2018-09-02,Installed_through_referral
3712,6/11/18 14:06,MALE,NA,1992-04-06,Installed_through_referral
3713,6/4/18 20:50,MALE,NA,1991-06-01,Installed_through_referral
3714,6/18/18 20:28,MALE,NA,1995-10-30,Not_through_referral
3715,6/14/18 18:33,MALE,NA,1993-05-30,Not_through_referral
3716,6/20/18 12:18,MALE,NA,2049-06-20,Installed_through_referral
3717,6/22/18 11:30,FEMALE,NA,2018-06-22,Not_through_referral
3718,7/21/18 14:49,FEMALE,NA,1989-02-01,Not_through_referral
3719,7/31/18 20:06,MALE,NA,1999-03-12,Not_through_referral
3720,8/8/18 19:52,MALE,NA,1992-09-25,Not_through_referral
3721,6/1/18 19:54,MALE,NA,2017-01-12,Not_through_referral
3722,6/13/18 8:02,MALE,NA,1985-07-20,Installed_through_referral
3723,6/26/18 15:06,MALE,NA,1996-08-15,Not_through_referral
3724,8/1/18 12:53,MALE,NA,1993-09-14,Not_through_referral
3725,7/29/18 18:08,MALE,NA,2018-07-29,Not_through_referral
3726,8/10/18 17:48,MALE,NA,1994-05-15,Installed_through_referral
3727,6/2/18 20:29,MALE,NA,1978-10-28,Not_through_referral
3728,6/5/18 23:20,FEMALE,NA,1989-12-01,Not_through_referral
3729,6/14/18 23:55,FEMALE,NA,2008-06-14,Not_through_referral
3730,7/9/18 16:00,MALE,NA,1989-09-11,Installed_through_referral
3731,7/7/18 11:04,MALE,NA,2018-07-07,Not_through_referral
3732,7/9/18 17:12,MALE,NA,1978-07-03,Installed_through_referral
3733,7/6/18 12:57,MALE,NA,1976-07-06,Installed_through_referral
3734,8/7/18 23:03,MALE,NA,1994-09-22,Not_through_referral
3735,6/8/18 19:44,MALE,NA,1984-05-28,Not_through_referral
3736,6/12/18 20:15,MALE,NA,2000-01-08,Not_through_referral
3737,6/13/18 16:45,MALE,NA,1993-12-27,Not_through_referral
3738,6/24/18 8:34,MALE,NA,1997-08-12,Not_through_referral
3739,7/13/18 22:40,MALE,NA,1987-12-23,Not_through_referral
3740,7/22/18 15:03,FEMALE,NA,1994-07-01,Not_through_referral
3741,7/31/18 16:10,MALE,NA,2016-11-17,Installed_through_referral
3742,8/12/18 17:42,MALE,NA,2018-08-12,Installed_through_referral
3743,6/14/18 20:36,FEMALE,NA,1993-08-15,Installed_through_referral
3744,6/21/18 18:30,MALE,NA,1979-03-30,Not_through_referral
3745,6/23/18 13:55,MALE,NA,2018-06-23,Not_through_referral
3746,7/18/18 16:12,MALE,NA,1989-11-11,Not_through_referral
3747,8/14/18 1:01,MALE,NA,1994-03-10,Not_through_referral
3748,6/2/18 15:36,FEMALE,NA,1986-11-21,Not_through_referral
3749,6/11/18 12:10,MALE,NA,1994-10-27,Not_through_referral
3750,6/22/18 15:56,MALE,NA,1996-06-22,Not_through_referral
3751,8/2/18 18:59,FEMALE,NA,2000-09-17,Not_through_referral
3752,8/1/18 23:25,MALE,NA,1983-04-19,Not_through_referral
3753,8/9/18 13:24,MALE,NA,1996-01-04,Not_through_referral
3754,6/15/18 19:11,FEMALE,NA,1988-05-02,Installed_through_referral
3755,7/1/18 20:30,MALE,NA,2002-06-13,Not_through_referral
3756,8/5/18 13:49,MALE,NA,1996-05-11,Installed_through_referral
3757,6/3/18 11:43,FEMALE,NA,1986-01-18,Not_through_referral
3758,6/8/18 7:41,MALE,NA,1986-05-08,Not_through_referral
3759,6/11/18 20:25,MALE,NA,1990-12-07,Not_through_referral
3760,6/15/18 17:49,MALE,NA,1988-09-21,Not_through_referral
3761,6/25/18 14:34,FEMALE,NA,1995-12-15,Installed_through_referral
3762,6/25/18 21:15,MALE,NA,1986-03-14,Not_through_referral
3763,6/27/18 3:25,MALE,NA,1998-07-23,Not_through_referral
3764,7/11/18 6:35,MALE,NA,2018-03-09,Installed_through_referral
3765,7/1/18 19:54,MALE,NA,1985-05-08,Not_through_referral
3766,7/18/18 5:27,MALE,NA,2015-10-08,Installed_through_referral
3767,7/18/18 14:17,MALE,NA,1996-07-01,Installed_through_referral
3768,7/27/18 17:58,MALE,NA,1997-07-19,Installed_through_referral
3769,7/31/18 20:43,FEMALE,NA,1989-10-10,Installed_through_referral
